id,lang,title,year,embedding_x,embedding_y,cluster
BV047513381,ita,"Milano, il grattacielo e la metropoli",[2021],-61,-1373,-1
BV038093326,eng,Analyses of a green copper pigment used in a thirteenth-century wall painting,2008,343,301,6
BV037702734,eng,Painting with Annigoni,2000,134,96,9
BV043177856,ita,L'architettura cisterciense nella penisola iberica,2015,368,-60,7
BV038506506,eng,Some eighteenth century designs for monuments in Westminster Abbey,1967,-613,84,-1
BV038623737,ger,Wassily Kandinsky,1984,1055,855,-1
BV044862166,ita,Luigi Fumagalli,2017,184,-337,-1
BV042701153,eng,Piero della Francesca and the science of painting,2015,184,96,-1
BV037946326,ita,Il Leone di San Marco,1991,797,-144,3
BV038687234,fre,"[Rezension von:] Delectorskaya, Lydia: Henri Matisse : contre vents et marées ; peinture et livres illustrés de 1939 à 1943. - Paris : Hansma, 1996 // Matisse : visages découverts, 1945 - 1954. - Paris : Biro, 1996",1997,331,-168,-1
BV038712535,ger,Cassiano Dal Pozzo,1994,171,879,-1
BV000229211,eng,"Mohammed, Charlemagne & the origins of Europe",1983,-319,84,-1
BV047353659,eng,Woman made,2021,-355,0,-1
BV038269626,eng,Miraculous childbirth and the Portinari altarpiece,1995,527,-168,-1
BV046035056,fre,[Naples],[zwischen 1835 und 1900?],233,626,5
BV038419857,eng,"Religion, science and art",1989,-122,-132,-1
BV037813560,eng,Seventeenth-Century Italian prints,1978,-122,-180,-1
BV038382833,ger,Deutscher Jugendstil noch zu entdecken,1982,220,807,5
BV037694239,ita,Serie periodiche,1986,294,325,6
BV041654649,eng,The Herculean efforts of Stefano Maderno,2013,-208,-530,-1
BV041114619,eng,The Vienna School in Hungary,2013,-269,-301,-1
BV026226563,ger,UdSSR - frühe russische Ikonen,1958,625,-554,-1
BV037588997,ita,Corrado Cagli,1969,-306,867,0
BV038068576,ita,Notiziario restauri,1958,-392,204,4
BV043693467,ita,Le due campane della parrocchiale di Rozzo,2016,662,807,1
BV038499617,ger,Tapisserien von Hundertwasser,1979,-73,614,-1
BV038038660,fre,Un manuscrit de chant grégorien de l'abbaye de Cuixà,2006,466,-36,7
BV046835346,eng,The Cloud-to-Thing Continuum,2020,417,12,7
BV041100416,ita,Topografia e archeologia di Torre dell'Isola (Nepi),2006,-159,626,-1
BV038095209,ita,Riconsiderando Domenico Capriolo,2009,711,-156,-1
BV038067388,ita,Movimento creativo,2009,159,-192,-1
BV038054521,ita,S. Rabano,1965,-319,-12,-1
BV038652350,fre,Ambroise Autpert et la cavalier de la mort dans la sculpture du XIIIe siècle et la Bible moralisée latine de Vienne,1994,429,144,-1
BV038148889,ita,Il contributo della mineralogia e della petrografia allo studio dei Beni Culturali,1998,748,409,-1
BV038564292,ger,Wem geht es wirklich um den Menschen?,1976,-122,-36,-1
BV038518474,ger,Engel,1989,601,96,-1
BV037780094,ger,Renoir,1940,-552,626,-1
BV037863293,ita,La geografia del Rinascimento,1989,-478,289,-1
BV037687790,ita,Ambrogio Alciati (1878 - 1929),2010,-220,36,-1
BV037949582,ita,Il crocefisso ligneo di Andrea del Verrocchio,1996,73,-108,-1
BV038494072,eng,English water-colours at Eton,1966,588,-638,-1
BV045165696,ita,Milano e le origini della pittura romanica lombarda,[2018],-417,879,0
BV038157442,ita,San Flaviano a Montefiascone,2000,552,385,-1
BV038394910,ger,Caspar David Friedrich (1774 - 1840),1970,-871,337,-1
BV038870807,ita,Breve storia dell'architettura in Sicilia,1938,-122,277,-1
BV047092504,ita,Un ricordo di S. Francesco a Roma nella zona del Circo Massimo,1935,-36,-24,9
BV038457638,fre,Eléments du jeu de l'oie retrouvés dans le petit parc,1985,772,-48,3
BV046641022,eng,Cultural worlds of the Jesuits in colonial latin america,2020,527,24,-1
BV047040823,ita,S. Pudenziana,1923,-503,240,-1
BV040244238,ita,"I disegni del Taccuino di viaggio (1795) di Luigi Trezza, architetto veronese",2010,466,-469,-1
BV038053538,ger,Zum Projekt einer Prosopographie zur Christlichen Archäologie,2008,846,-650,-1
BV005370178,ger,Die Kirche der Abtei Corvey,1929,687,397,-1
BV037922407,ita,Le collezioni di scultura del Museo Archeologico Nazionale di Napoli,2003,-429,-1349,-1
BV038585596,fre,Quelques meubles français remarquables dans les nouvelles galeries du Victoria and Albert Museum,1972,797,-48,3
BV038112370,ita,Il Barocco piemontese,1963,196,-542,-1
BV038031470,ger,Rudolf Steiner und der Weg zu einem neuen Architekturstil,2007,-245,-132,-1
BV038943618,ita,Notizie storiche di Nicosia,1973,-147,-180,-1
BV037704298,spa,Empresas morales,1998,441,-373,-1
BV038453165,eng,Whistler,1975,576,337,-1
BV047186737,ita,Lo stemma alatrino,1892,98,566,-1
BV038020744,ger,Krise des Historismus - Krise der Wirklichkeit,2007,1018,-506,-1
BV037924932,ita,Il progetto del Gesù di Roma,2003,-24,686,-1
BV037945916,ita,Un inedito rivestimento ceramico seicentesco a S. Agata sui due Golfi presso Massa Lubrense,1995,-24,228,9
BV038156114,eng,Unfinished homage,2000,613,421,-1
BV037715040,ger,Die Privatsammlung Oskar Reinhart,1955,-85,-457,-1
BV044226978,ita,Fra' Antonio Balocco da Vercelli (+1483) tra sentimento e raziocinio,2016,-134,-481,-1
BV043274110,fre,Projets artistiques,2015,306,747,5
BV037953592,ita,Il palazzo Chigi a piazza Colonna,2004,-49,156,-1
BV037743449,ger,Havanna,1990,-503,722,0
BV038655760,eng,"The work of George Bullock, cabinet-maker, in Scotland",[1965?],-625,72,-1
BV038161547,ita,Grosseto,1999,159,-337,-1
BV038464679,fre,"Pierre Prins, le constructeur de nuages",1976,699,48,-1
BV048240097,eng,The Ashburnham Pentateuch and its contexts,2022,-478,-289,-1
BV038606549,eng,French gold boxes in the Collection of Mr. and Mrs. Charles B. Wrightsman,1968,613,-590,-1
BV039605516,ita,Penia,2011,1055,879,-1
BV038309671,ita,La retrospettiva di Böcklin,1951,392,253,-1
BV047744264,eng,"Letters from artists to artists, [3]",1893,441,686,-1
BV038764022,ita,Cronaca di Modena,2002,306,289,6
BV037926905,eng,The Della Valle sculpture court rediscovered,2003,319,-542,-1
BV037929229,ita,Stile di Libera (1942),2003,576,265,-1
BV008937072,ger,Die Psalter-Illustrationen im frühen Mittelalter,1880,662,469,-1
BV037724307,ita,Lettera sull'arte cristiana,1866,760,204,-1
BV021713412,ger,Die Kirchen von Siena,1999,527,939,-1
BV038047786,ger,Keramik aus dem Westerwald,2008,-49,-421,-1
BV038535077,eng,Genoese Painting in three American Museums,1963,-441,735,0
BV038622350,ger,In memoriam Erich Heckel,1970,257,144,-1
BV038284249,ita,Note su alcuni argenti del duomo di Alessandria,1989,269,445,-1
BV038096626,ita,Giuseppe Santomaso e l'Accademia di Belle Arti di Venezia,2009,-134,-120,-1
BV037932893,fre,"La légende, cadre ou marge?",1995,736,-108,3
BV037694361,ita,Storia della chiesa metropolitana di Torino,1840,-404,457,-1
BV038534193,eng,Altdorfer's Battle of Issus,1992,-147,-397,-1
BV038387641,ita,Pisanello alla Corte dei Gonzaga,1973,-503,0,-1
BV038264819,ita,Commessi di Benedetto Corberelli a Venezia,1992,-36,433,-1
BV010914740,ger,Kunst in Spanien im Blick des Fremden,1996,527,963,-1
BV039589312,eng,"Body in finis terrae, head in Terra Sancta",2010,294,36,6
BV037998569,fre,L' architecture religieuse à Rome de Pie IV à Clément VIII,1995,-355,-216,-1
BV037589179,ita,Tano Festa,1988,-257,48,-1
BV037699493,ita,Appunti sul Lago Trasimeno,1984,-368,36,4
BV038028678,ita,I seggi del Regno di Napoli e la chiesetta di San Rocco a Sulmona,2007,-429,867,0
BV038567164,ita,Il battistero della Basilica Eufrasiana di Parenzo,1964,355,385,6
BV038231124,ita,L' impossibilità del giardino (ital. u. engl),1981,772,313,-1
BV013281658,ita,Ex ignoto notus,2000,-98,156,9
BV048492198,eng,Clay mineral transformations after bentonite/clayrocks and heater/water interactions from lab and large-scale tests,[2022],883,-132,-1
BV038413182,ger,Hintergründe zur Entstehung und Wirkungsweise von Volkskunde- und Heimatmuseen um 1900,1980,588,735,-1
BV038522758,ger,Kunsttheorie im heutigen Frankreich,1964,36,192,9
BV038945470,ita,Gregorio De Ferrari,1999,-392,156,4
BV035018902,ger,Des ... Joseph Pergmayrs ... gründliche Erwägungen ewiger Wahrheiten,1777,588,180,-1
BV039886733,ita,Nuove ricerche sulla Gran Cupola del Tempio Vaticano,2009,-196,349,-1
BV013041474,ger,Gedanken zu Goya,2000,-233,433,-1
BV046573487,ita,Dieci quadri seicenteschi per la Biennale,[settembre 2019],319,1216,-1
BV038477289,ger,Griechenlands Blüte und die Fortsetzung der Geschichte,1982,-110,24,-1
BV045523298,fre,D'une rive à l'autre : patrimoines croisés,[2018],613,-228,-1
BV037739696,ger,"Palästina, Arabien und Syrien",1925,-233,240,-1
BV045232839,ita,La piattaforma WikiCARE_Italia,2018,-73,-397,-1
BV038919863,eng,Nicolas Poussin,1999,-503,626,-1
BV038898900,ger,Nürnberger Handzeichnungen des XV. und XVI. Jahrhunderts,1929,-147,-156,-1
BV038514659,fre,Un tableau mythologique de la seconde moitié du XVIe siècle attribué à Lambert Suavius,1969,478,120,7
BV011763581,eng,A distinct voice,1997,12,626,-1
BV038110987,ger,Das sogenannte Riphahn-Ensemble am Offenbachplatz in Köln,2010,-36,385,9
BV046679590,ger,Der Hochverrat des Amtmanns Povel Juel,[2020],233,-192,-1
BV037935880,cze,Kristus jako zajatec,2004,-269,325,-1
BV038201950,ger,Der Titius-Becher,2002,723,361,-1
BV047748131,eng,Italian quadretti in Polish collections,1989,490,855,-1
BV021542754,ita,Protagonisti del Novecento aretino,2004,613,180,-1
BV037961837,eng,Letters,1996,147,831,-1
BV037942721,ita,Belle Arti,2003,257,-72,-1
BV041398207,gre,Bios kai paraklētikos kanōn tēs hagias endoxu Megalomartyros Marinas,2012,159,-289,-1
BV041931577,ger,Die Cappella Gregoriana,[2016],294,-301,-1
BV047751719,eng,"Thornton Hough, Cheshire: a rebuilt village",1904,-159,-698,-1
BV038192972,ita,Michelangelo,2002,294,132,6
BV048294575,cze,Pohybová aktivita jako účinný prostředek nefarmakologické péče v onkologii,2021,429,-144,-1
BV042393686,ita,Giuliano Barbanti,2014,490,686,-1
BV047716308,ger,Aus der Sammlung Figdor in Wien,1886,-539,-156,-1
BV012517195,eng,Acta neuropathologica,1961-,503,674,-1
BV038161675,ita,La percezione della Roma moderna nelle illustrazioni delle guide in lingua francese nella prima metà del Settecento,2000,233,819,5
BV042299457,ita,Sistemi agrourbani,2014,-110,120,-1
BV014589770,ita,I Guardi,2002,478,-530,2
BV038492711,pol,O kilku grupach późnogotyckiej rzeźby małopolskiej,1965,466,-638,2
BV037961790,ger,Idylle und Arkadien im Werk von Salomon Gessner und Carl Wilhelm Kolbe,2004,699,-96,3
BV038157308,ita,Gli artisti e le opere,1999,-159,-289,-1
BV038569918,fre,Ernest Burnat et ses concours d'architecture à l'Ecole des Beaux-Arts de Paris (1855 - 1860),1989,-24,373,9
BV038371133,ita,Giovenale Boetto e la specie del realismo barocco,[1979],12,-530,-1
BV038062833,ita,La beata Battista Varano e la città di Sanseverino,2008,-122,542,-1
BV038126293,ger,Überlegungen zur Handschrift des Hohelied-Kommentars von Justus Urgellensis in der Biblioteca Vallicelliana in Rom (Ms. B.62),2011,282,289,6
BV038110612,ita,Il Piemonte sui piatti (addenda 4),2010,-73,-349,-1
BV038093605,ger,Schleichender Substanzverlust an jüngeren Baudenkmälern in Bremen,2009,-49,-132,9
BV040993431,eng,On the reception of Michelangelo in Sweden from 1850 to 1950,2013,834,-132,-1
BV038876767,ita,I coloranti nell'arte,2009,466,-132,-1
BV046668697,eng,Carbon-based smart materials,[2020],515,-566,2
BV001376946,ita,Manuale D'Architettura di Giovanni Branca,1772,355,-48,7
BV038314089,ita,La cattedra Dantesca in Firenze,1900,687,421,-1
BV038202788,ita,La Beata Vergine dei Miracoli a Brescia,2002,184,168,-1
BV042610286,ger,Halloween am Tiber?,2013,294,108,6
BV037808858,ger,Deutsche Holzbaukunst,1937,-159,48,-1
BV043931694,ita,Paesaggio e viabilità antica,2016,-49,36,-1
BV038325609,ger,Deutsche Holzschnittblumen von Johann Gottlieb Klinger,1951,-110,168,-1
BV040428102,ita,Il cimitero delle Fontanelle,[2012],-159,891,-1
BV038313065,fre,Ingres et Chardin,1982,711,445,-1
BV041775107,ita,L'immagine di Filippo V di Borbone e di Elisabetta Farnese nello Stato di Milano nel XVII secolo,2013,-73,-590,-1
BV038148820,ita,Sulla fortuna delle Nozze Aldobrandini,1998,601,-602,-1
BV047293531,ger,Die Rechtsstellung des angemeldeten Verbrauchers in der Musterfeststellungsklage,2021,-98,60,9
BV047796371,ger,"[Rezension von: Helmut Schlunk und Theodor Hauschild, Hispania Antiqua, die Denkmäler der frühchristlichen und westgotischen Zeit]",[1984],233,722,5
BV047589497,ita,Patrimonium servare,2020,85,265,-1
BV038540852,spa,Una carta de Goya y varios comentarios a la misma,[1969?],98,-277,-1
BV038587113,ita,Un codice inedito del Valturio,1956,171,253,-1
BV038360660,ger,Schinkels Ausstrahlung in die Schweiz,1981,-171,12,-1
BV038024109,eng,"Sandro Boticelli, Morgan's M676, and pictorial narrative",2007,822,-626,-1
BV038631151,ita,Il complesso delle basiliche paleocristiane di Parenzo,1960,-98,-518,-1
BV038347213,eng,French Canadian liturgical silver,1973,466,-12,-1
BV038187837,ita,Giacomo Quarenghi e il neoclassicismo del XVIII secolo,2000,306,-554,-1
BV041750771,ita,Francesco Venezia,2011,-73,421,-1
BV013332810,eng,OECD economic outlook,1967-,429,-72,7
BV038208614,ger,Bremer Künstler und Italien - zur Geschichte und Aktualität einer Beziehung,1994,441,-710,2
BV037658852,ita,"Andrea Bregno, Giovanni Santi e la cultura adriatica del Rinascimento",2007,171,614,5
BV038691067,eng,"[Rezension von:] Boubli, Lizzie: L'atelier du dessin italien à la Renaissance : variante et variation. - Paris : CNRS Éds., 2003",2004,-147,-228,-1
BV038525764,fre,"Arts primitifs, art moderne",1965,711,-36,3
BV037973974,ita,Basilicata,2003,-122,-60,-1
BV046982453,eng,Togo Mizrahi and the making of Egyptian cinema,[2020],24,-710,-1
BV038461182,spa,Primeras iglesias jesuíticas en Castilla la Vieja ...,1968,478,48,7
BV040800000,ita,San Sebastiano nella Pieve di San Pietro di Feletto,2013,-147,518,-1
BV038259463,ita,Appunti per la storia postteodericiana del Mausoleo ravennate alias Monasterium S. Mariae ad memoriam regis seu de Rotunda,1986,-220,-156,9
BV044365371,eng,Pissarro,2017,-453,867,0
BV038100377,ita,Spazio sacro e spazio urbano nelle cerimonie religiose della Napoli barocca,2009,134,602,5
BV038423379,ger,Freilegung von Stukkaturen,1982,355,-96,7
BV037961354,fre,Des éléments des sciences aux éléments des arts,2004,-748,-24,-1
BV038103610,spa,La corte flamenca de Carlos V,2009,687,783,-1
BV037745621,fre,Hommage à Corot,1975,809,60,-1
BV037737807,ger,Goya: Italienisches Skizzenbuch,1958,453,-96,7
BV038136353,ita,Design,1999,269,831,-1
BV043678903,ita,Dalla natura alla poesia,[2015],-233,265,-1
BV038027987,ger,Kunst und Staat,2007,294,638,5
BV038503827,eng,Remarks on the character of Islamic art,1954,564,831,1
BV038343898,ger,"Subtile Metaphern, hintergründige Ironie",1973,12,457,-1
BV000770668,ita,Lo studio Paniconi e Pediconi,1987,257,72,6
BV037919213,ger,Dominus mihi adiutor,1996,-208,602,-1
BV013651893,eng,Songs on stone,1998,24,325,-1
BV038209806,eng,Arbitrating artistry,2002,-392,253,-1
BV037802648,fre,Le roi René,1981,110,-48,-1
BV038463158,ita,Il Cigoli e le Accademie,1973,368,-469,-1
BV038091408,ita,"Toro, prediletta stanza del cardinale V. M. Orsini, arcivescovo di Benevento e papa Benedetto XIII",1997,-331,939,0
BV041746763,eng,"[Rezension von:] A dynasty of dealers : John Smith and successors 1801 - 1924 ; a study of the art market in nineteenth-century London / ba Charles Sebag-Montefiore and Julia I. Armstron-Totten. - London : Roxburghe Club, 2013",2014,-638,84,-1
BV017668898,ita,Cetona,2003,171,542,5
BV038928350,ita,La montagna sacra,1983,-883,-831,-1
BV044296684,ita,I valdesi nel Mezzogiorno d'Italia,aprile 2017,-233,-72,-1
BV038048113,ger,Das Wechselspiel von Programm - Vermittlung - Komposition in Paul Trogers Deckenfresken der Altenburger Stiftskirche (1732 - 1734),2007,576,915,-1
BV037678770,ita,Giovanni Baglione,[2009],417,-108,-1
BV038002847,ita,"Amedeo Modigliani, un protagonista dell'arte del Novecento",2006,-404,192,4
BV047756758,fre,"Salon de 1873, [1]",1873,36,-216,8
BV037615759,ita,Giuseppe Martinelli,1979,319,-60,7
BV045466179,ita,Il bene nostro,2019,-61,-409,-1
BV043422455,eng,Seeing ourselves through technology,2014,539,-204,-1
BV038211528,fre,Controverses judéo-chrétiennes et iconographie,2001,822,-313,-1
BV038046560,ita,"S. Nicola, il maggior tempio cattolico di Palmi dagli albori al Grande Flagello",1996,-147,204,-1
BV047086670,ita,Possibili echi banfiani negli scritti d'arte di Vittorio Sereni,2019,564,445,-1
BV038300121,ita,Jacopo Linussio,1992,306,96,6
BV043826839,ita,I macelli a Ravenna dal Medioevo al Novecento,2015,-331,-1180,-1
BV038215717,eng,A neglected tradition?,2003,478,-602,2
BV037710917,ita,Remo Gordigiani,2008,319,-301,-1
BV040509664,eng,Beyond the cloud,2011,503,506,-1
BV041224136,eng,Beneath These Red Cliffs,2006,466,590,-1
BV038338941,ger,Hans von Marées und Paul Cézanne,1960,0,204,9
BV038661739,fre,A propos de Cluny,1970,429,457,-1
BV020847435,spa,Cuadernos de filología clásica,1992-,932,590,-1
BV038310127,ita,Basilea:Una personale di Calder e una retro-spettiva di Léger,1957,576,361,-1
BV040232409,ita,Ettore Castagnolo,2009,245,301,-1
BV036562411,eng,Inventing the Schlieffen Plan,2010,-110,-409,-1
BV037981157,ita,Stefano Grasselli,2005,-355,891,0
BV037692929,ita,Michele Catti nelle collezioni del museo,1998,-368,710,0
BV047726187,ger,Ein Deutsches Ledermuseum zu Offenbach a. Main,1917,122,-373,-1
BV037935626,ita,Un nuovo apografo del Trattato della pittura di Leonardo da Vinci,1959,-184,-674,-1
BV021756156,fre,Statues de Paris,2006,404,385,-1
BV038561659,ita,Medioevo fuori codice,1988,-110,216,-1
BV022239821,ita,L' immagine del vuoto,2006,-368,-228,-1
BV038056552,spa,La estatua de Felipe IV en Santa Maria Maggiore y la embajada romana de Pedro Antonio de Aragón (1664 - 1666),2008,834,879,-1
BV037999997,ita,Una chiesa rurale e alcuni insediamenti a carattere religioso di epoca tardoantica e altomedievale nel territorio del Matese Casertano,2005,-208,-481,-1
BV037920038,eng,Dedication to a city that forgot its own name,2002,196,614,5
BV038557402,eng,The Danish Reynolds,1987,-122,590,-1
BV038351391,ita,I bozzetti di Jean Delville per le scene del dramma lirico inedito 'Zanoni',1984,269,36,6
BV038472493,eng,Problems and solutions,1968,61,-216,-1
BV038629121,spa,Iglesias mudéjares de Herrerade los Navarros y el Villar de los Navarros (Zaragoza),1968,319,-469,-1
BV043965291,ita,Cristoforo Scacco,1986,-417,277,-1
BV013071706,eng,Pathology international,1951-,-294,325,-1
BV037978679,dut,Twee helften en geen centrum,1990,895,-530,-1
BV037938673,ita,Fondazioni monastiche beneventane di IX - X secolo,2003,85,457,-1
BV021305380,ita,De clarea,2004,674,433,-1
BV035018413,ger,"Neues Wunder-Liecht und weltberühmbter Himels-Glantz, von der seraphischen Flamen St. Francisci bestrahlet, unnd scheinbar außgegossen",1702,834,-325,-1
BV038569773,ger,Die Stiftung Preußischer Kulturbesitz,1989,613,277,-1
BV038454755,eng,Lignum Domini and the opening vision of the dream of the rood,1978,208,-891,-1
